taxa_suavizada,projecao,dp_latente,inferior,superior,p_abaixo,id_municipio,fold,ficou_abaixo,baseline_prevalencia,coberto,gap_ate_meta,taxa_2023_invertida
82.23310085623942,84.83780090448423,15.656772194944676,54.15109128824453,100.0,0.3786642057710986,2202026,0,0,0.4661062906724512,True,-4.900000000000006,-84.9
21.72640716391044,24.331107212155253,15.827556203801228,0.0,55.35254733488916,0.5060211958089991,2202174,0,0,0.4661062906724512,False,6.870000000000001,-17.7
63.780124037309406,66.38482408555421,20.72563057925182,25.76333459333862,100.0,0.5252985001178383,2202455,0,0,0.4661062906724512,True,2.4000000000000057,-65.3
40.42718212911634,43.03188217736115,15.827556203801228,12.010442054627234,74.05332230009506,0.5479789134364765,2202539,0,0,0.4661062906724512,True,6.439999999999998,-38.5
60.55145572455253,63.15615577279734,18.677103188753584,26.549706187302107,99.76260535829257,0.5235643555330659,2202851,0,1,0.4661062906724512,True,3.1600000000000037,-61.1
78.0578607787705,80.66256082701531,14.855919903660133,51.54549285862969,100.0,0.4806039307758736,2203008,0,1,0.4661062906724512,True,0.03999999999999204,-79.9
69.39906170871772,72.00376175696253,13.818937992031962,44.91914098798763,99.08838252593743,0.4918085885170076,2203305,0,0,0.4661062906724512,True,1.519999999999996,-70.2
35.46128420150442,38.06598424974923,15.394101529634638,7.894099677312376,68.23786882218607,0.5535865133539498,2203354,0,1,0.4661062906724512,True,6.939999999999998,-33.2
90.45226763611585,93.05696768436066,19.58472655383971,54.67160899176957,100.0,0.252484654220844,2203453,0,0,0.4661062906724512,True,-17.400000000000006,-97.4
57.012527464201504,59.61722751244631,11.348346092348411,37.374877887347566,81.85957713754506,0.5418539138948408,2203701,0,0,0.4661062906724512,True,3.8100000000000023,-57.0
45.363407962903004,47.96810801114781,16.137427672810382,16.339330969319438,79.59688505297618,0.5434703260620398,2204204,0,1,0.4661062906724512,True,5.829999999999998,-43.9
24.513315817456196,27.118015865701008,17.412820840444216,0.0,61.24651758222015,0.48721757796846576,2204352,0,0,0.4661062906724512,True,7.059999999999999,-19.5
77.53769032656001,80.14239037480482,14.081988760608219,52.542199573314875,100.0,0.4716262768579543,2205201,0,1,0.4661062906724512,True,0.14000000000000057,-79.0
55.885120169036135,58.48982021728094,15.656772194944676,27.803110601041244,89.17652983352063,0.5310593395922568,2205565,0,1,0.4661062906724512,True,4.009999999999998,-55.7
14.70043785262256,17.305137900867372,18.28867868272067,0.0,53.15028944382532,0.3848330673369313,2205581,0,0,0.4661062906724512,True,4.749999999999999,-7.2
22.88174373660241,25.48644378484722,22.21136395069029,0.0,69.01991717571148,0.38392658407130914,2205599,0,0,0.4661062906724512,True,6.23,-12.7
39.42794644044336,42.032646488688165,11.469457458428286,19.552922947954414,64.5123700294219,0.6157986885107307,2206209,0,0,0.4661062906724512,True,6.409999999999997,-39.0
60.07863224418496,62.68333229242977,14.81602502691131,33.64445684563951,91.72220773922002,0.5241293066654191,2206407,0,1,0.4661062906724512,True,3.280000000000001,-60.3
65.69260647518595,68.29730652343076,11.589103551683255,45.58308094902635,91.01153209783517,0.4969945963515203,2207009,0,0,0.4661062906724512,True,2.309999999999988,-65.9
67.17187546840807,69.77657551665288,24.65934616774623,21.44514514556446,100.0,0.5404312823572145,2207405,0,1,0.4661062906724512,True,1.480000000000004,-70.8
