id_municipio,taxa_2023,taxa_2024,meta_2024,meta_2025,meta_2026,meta_2027,meta_2028,meta_2029,meta_2030,n_alunos_avaliados,taxa_presenca_2024,sigla_uf,nome_regiao,n_alunos_2023,taxa_2024_suavizada,projecao_2025,dp_latente_pp,intervalo_2025_inferior,intervalo_2025_superior,p_abaixo_da_meta_2025,gap_de_esforco_2025,meta_dentro_do_intervalo,natureza_resultado,porte_abaixo_referencia_dispersao
3110400,91.3,86.64,80.0,80.0,80.0,80.0,80.0,80.0,80,30,0.967741935483871,MG,Sudeste,23.0,79.93379099803246,82.24686253512836,22.690524691605813,37.77425134926414,100.0,0.46056037675826994,-6.640000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2606309,52.5,68.11,57.04,61.47,65.73,69.74,73.47,76.9,80,109,0.990909090909091,PE,Nordeste,122.0,67.31941325660235,69.63248479369824,14.572427695956453,41.07105134230959,98.19391824508689,0.28769466213577993,-6.640000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2305803,94.2,86.66,80.0,80.0,80.0,80.0,80.0,80.0,80,441,0.9954853273137697,CE,Nordeste,485.0,86.07679042878631,88.3898619658822,11.219347678833078,66.40034458533631,100.0,0.22728949310239316,-6.659999999999997,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3100302,85.7,86.67,80.0,80.0,80.0,80.0,80.0,80.0,80,102,0.9026548672566371,MG,Sudeste,108.0,84.30670072400667,86.61977226110257,14.840459220159495,57.533006675554574,100.0,0.32777605186916436,-6.670000000000002,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4128302,60.2,73.33,63.5,66.65,69.66,72.51,75.19,77.69,80,15,0.8333333333333334,PR,Sul,26.0,67.48463919675739,69.79771073385328,30.53259256505269,9.954928951714571,100.0,0.45894439615988186,-6.679999999999993,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3157278,52.0,67.82,56.62,61.13,65.47,69.56,73.36,76.85,80,25,0.8333333333333334,MG,Sudeste,37.0,65.16042850703174,67.47350004412763,24.460902893658698,19.531011343224982,100.0,0.39768946403543837,-6.689999999999991,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4205431,65.4,76.76,67.78,70.07,72.27,74.36,76.35,78.23,80,30,0.8333333333333334,SC,Sul,29.0,72.35663080307705,74.66970234017295,22.690524691605813,30.19709115430873,100.0,0.4196790261342822,-6.690000000000012,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2112506,37.6,57.61,44.16,50.89,57.58,64.01,69.97,75.33,80,637,0.9126074498567335,MA,Nordeste,542.0,57.61364048166864,59.92671201876454,10.823003679186064,38.71401460301536,81.13940943451372,0.20187175742228147,-6.719999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,False
1100379,69.5,79.54,71.19,72.81,74.37,75.87,77.31,78.69,80,186,0.9207920792079208,RO,Norte,172.0,78.52729842433773,80.84036996143362,12.837439558735728,55.679450772601825,100.0,0.26580738046926505,-6.730000000000004,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3118601,53.7,69.05,58.08,62.31,66.36,70.19,73.75,77.02,80,4601,0.8159248093633623,MG,Sudeste,4963.0,69.02788501529783,71.34095655239372,10.010097906515242,51.72152517390405,90.96038793088339,0.18347939705365557,-6.739999999999995,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2209153,52.4,68.18,57.0,61.44,65.7,69.72,73.46,76.89,80,44,0.9565217391304348,PI,Nordeste,42.0,66.409956185381,68.7230277224769,19.546288826347855,30.413005591417416,100.0,0.3547215534770952,-6.740000000000009,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3133600,52.0,67.89,56.63,61.14,65.47,69.56,73.36,76.85,80,152,0.8587570621468926,MG,Sudeste,182.0,67.32285937367698,69.63593091077287,13.411118739175924,43.35062118959783,95.9212406319479,0.263203902219052,-6.75,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2511103,75.6,83.68,76.28,76.93,77.57,78.19,78.81,79.41,80,67,0.9852941176470589,PB,Nordeste,66.0,80.58817002273207,82.90124155982797,16.86318076866137,49.85001458846321,100.0,0.36163220991559236,-6.75,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3203809,63.5,75.56,66.19,68.8,71.3,73.67,75.92,78.03,80,140,0.9655172413793104,ES,Sudeste,133.0,74.47824959067776,76.79132112777366,13.671833593535881,49.9950196818185,100.0,0.27943867687714596,-6.760000000000005,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2616100,53.4,68.84,57.8,62.08,66.19,70.06,73.67,76.99,80,61,0.9682539682539683,PE,Nordeste,88.0,67.41328184739172,69.72635338448761,17.39968735386418,35.623592828656776,100.0,0.3301664867015086,-6.760000000000005,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4219606,71.6,80.95,72.9,74.19,75.44,76.64,77.8,78.92,80,30,0.8571428571428571,SC,Sul,34.0,75.57002161450046,77.88309315159636,22.690524691605813,33.41048196573214,100.0,0.4353539906397064,-6.760000000000005,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3171501,51.6,67.61,56.26,60.84,65.24,69.4,73.26,76.8,80,43,0.8775510204081632,MG,Sudeste,31.0,65.90571068636933,68.21878222346523,19.714854091808157,29.578378243059113,100.0,0.3540997666350436,-6.769999999999996,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2516706,72.9,81.85,73.96,75.05,76.1,77.12,78.11,79.07,80,123,0.968503937007874,PB,Nordeste,154.0,80.19497836648374,82.50804990357963,14.116672468706366,54.839880283367016,100.0,0.2986403589675871,-6.799999999999997,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3140407,76.8,84.57,77.3,77.76,78.22,78.68,79.13,79.57,80,26,0.9629629629629629,MG,Sudeste,33.0,77.63736602911072,79.95043756620662,24.06391718874983,32.78602654930259,100.0,0.46373604118237577,-6.809999999999988,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3204351,74.6,83.06,75.44,76.25,77.04,77.81,78.56,79.29,80,241,0.9060150375939849,ES,Sudeste,244.0,82.14167318280211,84.454744719898,12.22442399560261,60.49531395676966,100.0,0.25105408496082104,-6.810000000000002,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3114105,56.5,71.02,60.43,64.19,67.79,71.19,74.37,77.31,80,145,0.9731543624161074,MG,Sudeste,143.0,70.24192987261479,72.55500140971068,13.558574789661707,45.980683140280995,99.12931967914037,0.26863291168914605,-6.829999999999998,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4201000,66.1,77.33,68.32,70.5,72.6,74.6,76.5,78.3,80,71,0.7171717171717171,SC,Sul,80.0,75.11517891449327,77.42825045158916,16.548053138082878,44.99466228669169,100.0,0.3377269602350649,-6.829999999999998,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3127354,57.1,71.43,60.93,64.6,68.1,71.41,74.5,77.37,80,14,0.9333333333333333,MG,Sudeste,14.0,66.08114487295013,68.39421641004603,31.493885481760497,6.667335132566549,100.0,0.4520535600046818,-6.8300000000000125,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3140506,56.0,70.72,60.0,63.85,67.53,71.01,74.26,77.26,80,160,0.975609756097561,MG,Sudeste,135.0,70.02711510935022,72.34018664644611,13.25666742380315,46.35759594076656,98.32277735212567,0.2609411704934914,-6.869999999999997,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3535002,58.0,72.03,61.63,65.16,68.53,71.71,74.69,77.46,80,130,0.9774436090225563,SP,Sudeste,,71.10184252630906,73.41491406340495,13.921167779579058,46.12992659269055,100.0,0.27659871092287225,-6.8700000000000045,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4205506,66.6,77.72,68.73,70.84,72.85,74.78,76.62,78.36,80,452,0.846441947565543,SC,Sul,483.0,77.3274712396777,79.6405427767736,11.188511009569096,57.71146415738829,100.0,0.21576692662807784,-6.8799999999999955,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3127701,52.1,68.07,56.68,61.18,65.5,69.58,73.38,76.85,80,2139,0.864591754244139,MG,Sudeste,2289.0,68.02669814599605,70.33976968309194,10.165355867528321,50.41603829270352,90.26350107348037,0.1837736560683641,-6.8899999999999935,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4202099,50.0,66.67,54.93,59.77,64.43,68.83,72.91,76.64,80,18,0.9,SC,Sul,10.0,63.710556025828254,66.02362756292415,28.162258007644407,10.82661614461636,100.0,0.4121347412746673,-6.899999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4111100,89.7,86.9,80.0,80.0,80.0,80.0,80.0,80.0,80,63,0.863013698630137,PR,Sul,48.0,83.229588930409,85.54266046750489,17.211410734345645,51.80891530506133,100.0,0.37371344604511025,-6.900000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4322905,86.7,86.9,80.0,80.0,80.0,80.0,80.0,80.0,80,36,0.972972972972973,RS,Sul,25.0,81.0330804255606,83.34615196265649,21.102054270927827,41.98688559182831,100.0,0.43700384773179346,-6.900000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2702504,46.5,64.23,51.92,57.32,62.56,67.51,72.11,76.28,80,83,0.9880952380952381,AL,Nordeste,77.0,63.60030406139461,65.9133755984905,15.758826099453831,35.02664400493117,96.80010719204984,0.2927716880335224,-6.910000000000004,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2603702,48.3,65.49,53.45,58.57,63.51,68.19,72.52,76.46,80,226,0.9456066945606695,PE,Nordeste,281.0,65.19442796742882,67.50749950452472,12.364665155404024,43.27320111903548,91.74179789001396,0.23489344424282044,-6.919999999999995,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3166006,79.3,86.42,79.39,79.49,79.6,79.7,79.8,79.9,80,51,0.9807692307692307,MG,Sudeste,58.0,82.08974001394466,84.40281155104056,18.52020104948104,48.1038845076168,100.0,0.39540161391877965,-6.930000000000007,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5004106,46.9,64.58,52.3,57.63,62.79,67.68,72.21,76.32,80,155,0.824468085106383,MS,Centro-Oeste,162.0,64.20711364999445,66.52018518709035,13.351543084811754,40.35164160282449,92.6887287713562,0.2527520493881167,-6.949999999999996,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2105500,35.0,55.83,41.8,48.88,56.01,62.89,69.29,75.03,80,245,0.875,MA,Nordeste,288.0,55.9031213999696,58.2161929370655,12.189679321277433,34.324860484269074,82.10752538986192,0.22186503389381218,-6.949999999999996,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2104909,89.1,86.95,80.0,80.0,80.0,80.0,80.0,80.0,80,127,0.9477611940298507,MA,Nordeste,143.0,85.00200031358614,87.31507185068203,14.002647884209528,59.87038630943536,100.0,0.30069372582145987,-6.950000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3103306,80.0,86.96,80.0,80.0,80.0,80.0,80.0,80.0,80,23,1.0,MG,Sudeste,15.0,78.70133541822052,81.01440695531642,25.335516429888578,31.357707223011985,100.0,0.4840310449689061,-6.959999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2106706,35.0,55.82,41.77,48.86,55.99,62.88,69.28,75.02,80,216,0.907563025210084,MA,Nordeste,213.0,55.902946027593885,58.216017564689786,12.467957320931122,33.77927025488228,82.65276487449728,0.22650540900297922,-6.960000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3554607,39.2,58.99,45.52,52.03,58.48,64.64,70.36,75.5,80,29,0.9354838709677419,SP,Sudeste,,58.72161842065185,61.03468995774775,23.005484136729415,15.944769602850549,100.0,0.34774527924407406,-6.960000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3146255,47.1,64.75,52.45,57.76,62.89,67.75,72.25,76.34,80,58,0.9508196721311475,MG,Sudeste,64.0,63.81511523839387,66.12818677548977,17.702159658958905,31.43259139535246,100.0,0.31820603731627856,-6.990000000000002,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3168606,50.8,67.28,55.57,60.29,64.82,69.1,73.08,76.72,80,1190,0.9056316590563166,MG,Sudeste,1276.0,67.20843520482659,69.52150674192248,10.39243859701738,49.15270138022444,89.89031210362052,0.1871921956677557,-6.990000000000002,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3162955,62.4,75.09,65.31,68.1,70.76,73.29,75.68,77.91,80,328,0.9507246376811594,MG,Sudeste,299.0,74.62421967099648,76.93729120809238,11.64712619518423,54.109343342138246,99.76523907404649,0.22400018174118375,-6.990000000000009,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3140555,54.9,70.1,59.04,63.08,66.95,70.6,74.0,77.14,80,97,0.9238095238095239,MG,Sudeste,88.0,69.04903240083172,71.36210393792761,15.052142493033237,41.86044676141752,100.0,0.2910816445069433,-7.019999999999996,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5200902,70.8,80.65,72.21,73.63,75.0,76.33,77.6,78.83,80,31,1.0,GO,Centro-Oeste,38.0,75.47230824774057,77.78537978483646,22.391874920581827,33.89811139417039,100.0,0.42638889702124944,-7.02000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3521101,44.0,62.62,49.81,55.59,61.23,66.58,71.54,76.02,80,99,0.9705882352941176,SP,Sudeste,,62.219262273507795,64.53233381060369,14.965266050344045,35.200951332869366,93.863716288338,0.27507370591079716,-7.029999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2611533,80.3,87.04,80.0,80.0,80.0,80.0,80.0,80.0,80,123,0.9534883720930233,PE,Nordeste,142.0,85.02681155983612,87.33988309693201,14.116672468706366,59.6717134767194,100.0,0.30155120597440044,-7.040000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3156700,57.2,71.68,60.94,64.61,68.11,71.41,74.51,77.37,80,1108,0.8710691823899371,MG,Sudeste,1185.0,71.56727072207525,73.88034225917114,10.42983683170992,53.438237704390346,94.32244681395193,0.18704747281001077,-7.070000000000007,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2609006,72.6,81.95,73.76,74.88,75.97,77.03,78.05,79.04,80,214,0.9771689497716894,PE,Nordeste,236.0,80.96590366047631,83.27897519757221,12.489664901594589,58.79968181147281,100.0,0.2506409862058395,-7.070000000000007,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2932507,37.9,58.16,44.38,51.08,57.73,64.12,70.04,75.36,80,196,0.9245283018867925,BA,Nordeste,163.0,58.14701974828074,60.46009128537664,12.70296025500216,35.56274668852866,85.35743588222462,0.23013031686105523,-7.079999999999998,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4107801,77.3,85.2,77.73,78.12,78.51,78.89,79.26,79.63,80,54,0.8709677419354839,PR,Sul,50.0,81.25179218937902,83.56486372647491,18.14822306934026,47.995000127169035,100.0,0.3820802389036076,-7.079999999999998,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3130200,68.9,79.48,70.67,72.39,74.05,75.64,77.16,78.61,80,126,0.8571428571428571,MG,Sudeste,101.0,78.02164915285869,80.33472068995458,14.030560792134857,52.83532685447048,100.0,0.28561396568433217,-7.090000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,True
1703842,16.2,38.52,22.91,31.43,41.42,52.16,62.71,72.17,80,148,0.8862275449101796,TO,Norte,148.0,39.642766643804286,41.95583818090019,13.493869888453792,15.508339187461232,68.40333717433913,0.21768192269957543,-7.090000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3519303,52.8,68.78,57.31,61.69,65.89,69.85,73.54,76.93,80,394,0.91415313225058,SP,Sudeste,,68.53319621569939,70.84626775279528,11.369290321226613,48.5628681934113,93.12966731217927,0.21030861964988762,-7.090000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3124104,50.7,67.38,55.55,60.28,64.81,69.1,73.08,76.72,80,914,0.833941605839416,MG,Sudeste,992.0,67.28605058105472,69.59912211815062,10.544199928761234,48.93287001198879,90.26537422431244,0.18839804237198676,-7.099999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3165560,76.5,84.62,77.0,77.52,78.03,78.54,79.03,79.52,80,13,1.0,MG,Sudeste,17.0,73.59197171218041,75.9050432492763,32.56783087828823,12.07326767323989,100.0,0.5197744391460444,-7.1000000000000085,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2106201,76.9,84.97,77.39,77.84,78.28,78.72,79.16,79.58,80,113,0.9416666666666667,MA,Nordeste,108.0,82.94650558667288,85.25957712376878,14.432230458016168,56.97292520947508,100.0,0.3035918272050333,-7.1299999999999955,True,cenario_condicional_sem_validacao_em_ano_futuro,True
1700251,62.1,75.0,65.03,67.87,70.59,73.17,75.6,77.88,80,28,0.875,TO,Norte,29.0,70.79169112961141,73.1047626667073,23.338224392137032,27.36268339500451,100.0,0.4112619558474226,-7.1299999999999955,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3524808,55.3,70.53,59.42,63.39,67.18,70.76,74.1,77.19,80,385,0.9459459459459459,SP,Sudeste,,70.23707556102453,72.55014709812042,11.401915409096011,50.202803541519955,94.89749065472088,0.2108756323825125,-7.140000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5205109,64.9,76.88,67.35,69.73,72.01,74.18,76.23,78.18,80,963,0.9,GO,Centro-Oeste,951.0,76.70168498702756,79.01475652412346,10.511093337934264,58.413392143633395,99.61612090461351,0.18852919379362254,-7.1499999999999915,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3514809,62.3,75.19,65.24,68.04,70.72,73.26,75.66,77.91,80,85,0.8762886597938144,SP,Sudeste,,73.51194452625496,75.82501606335086,15.64579666475355,45.15981809099699,100.0,0.30939048964776994,-7.1499999999999915,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2911501,27.7,50.0,34.92,42.85,51.18,59.43,67.19,74.11,80,68,0.918918918918919,BA,Nordeste,82.0,50.93022645381787,53.243297990913774,16.781493926024815,20.352174289127454,86.13442169270009,0.2678491911412864,-7.149999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4213302,41.0,60.53,47.14,53.38,59.52,65.38,70.81,75.7,80,51,0.8225806451612904,SC,Sul,64.0,60.1262728707914,62.4393444078873,18.52020104948104,26.140417364463538,98.73827145131105,0.31236415823777874,-7.149999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,True
4124806,87.0,87.16,80.0,80.0,80.0,80.0,80.0,80.0,80,134,0.9115646258503401,PR,Sul,144.0,85.29390019309591,87.6069717301918,13.817515667691243,60.525138665699046,100.0,0.29097758508539373,-7.159999999999997,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3102050,93.8,87.17,80.0,80.0,80.0,80.0,80.0,80.0,80,93,0.9393939393939394,MG,Sudeste,86.0,84.55377191451609,86.86684345161198,15.235455228878154,57.005899914938354,100.0,0.3260975974076977,-7.170000000000002,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3159506,83.4,87.19,80.0,80.0,80.0,80.0,80.0,80.0,80,44,0.7096774193548387,MG,Sudeste,58.0,82.15691516773784,84.46998670483373,19.546288826347855,46.159964573774246,100.0,0.40955600927091335,-7.189999999999998,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3118908,69.3,79.85,70.99,72.65,74.25,75.78,77.25,78.66,80,44,0.9777777777777777,MG,Sudeste,75.0,76.07681632867948,78.38988786577538,19.546288826347855,40.079865734715895,100.0,0.38451033355351993,-7.199999999999989,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2208403,33.2,54.59,40.06,47.39,54.82,62.05,68.78,74.8,80,728,0.9771812080536912,PI,Nordeste,731.0,54.63054604672237,56.94361758381827,10.708889259016086,35.954580321718915,77.93265484591763,0.18616422546237216,-7.200000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5204409,76.6,84.82,77.1,77.6,78.1,78.59,79.07,79.54,80,149,0.9085365853658537,GO,Centro-Oeste,117.0,83.26586163834638,85.57893317544227,13.472813851540803,59.172703256009925,100.0,0.27685006492765696,-7.219999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2511608,41.8,61.18,47.82,53.95,59.97,65.69,71.0,75.78,80,89,0.9081632653061225,PB,Nordeste,111.0,60.87223142027745,63.18530295737335,15.432765915935022,32.9376375803034,93.4329683344433,0.274779274658278,-7.229999999999997,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3201001,76.7,84.92,77.19,77.67,78.15,78.63,79.09,79.55,80,195,0.9701492537313433,ES,Sudeste,234.0,83.71163595451854,86.02470749161444,12.715848870754632,61.102101672081034,100.0,0.2555804769128851,-7.25,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5102686,48.2,65.76,53.38,58.51,63.47,68.15,72.5,76.46,80,161,0.8518518518518519,MT,Centro-Oeste,170.0,65.33702240760347,67.65009394469936,13.238321374342238,41.703460835221776,93.59672705417694,0.2449628645967643,-7.250000000000007,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3138500,56.2,71.21,60.12,63.95,67.61,71.06,74.29,77.27,80,38,0.926829268292683,MG,Sudeste,51.0,68.62823197352967,70.94130351062556,20.663750504044437,30.441096737177062,100.0,0.3675547650451573,-7.259999999999991,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2615508,59.3,73.31,62.75,66.05,69.2,72.19,74.99,77.59,80,123,0.9461538461538461,PE,Nordeste,133.0,72.24433184023536,74.55740337733126,14.116672468706366,46.88923375711864,100.0,0.27337099407959764,-7.260000000000005,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2203453,97.4,87.27,80.0,80.0,80.0,80.0,80.0,80.0,80,55,1.0,PI,Nordeste,43.0,83.0890145089715,85.4020860460674,18.031695651542478,50.06061198885663,100.0,0.3822455837199177,-7.269999999999996,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5220405,72.8,82.29,73.9,75.0,76.06,77.09,78.09,79.06,80,217,0.9079497907949791,GO,Centro-Oeste,252.0,81.30525054644838,83.61832208354427,12.457239658484271,59.202581006131055,100.0,0.2445212916668998,-7.290000000000006,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4211801,72.6,82.18,73.74,74.86,75.96,77.02,78.05,79.04,80,59,0.7763157894736842,SC,Sul,69.0,78.92582856644582,81.23890010354171,17.598504893695004,46.7464643301476,100.0,0.3585010551143222,-7.320000000000007,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3518305,64.8,76.97,67.24,69.64,71.94,74.13,76.2,78.16,80,385,0.918854415274463,SP,Sudeste,,76.52809191514518,78.84116345224108,11.401915409096011,56.49381989564061,100.0,0.20983784694066426,-7.329999999999998,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4107546,72.0,81.78,73.21,74.44,75.63,76.78,77.89,78.97,80,78,0.9629629629629629,PR,Sul,50.0,79.27741391959998,81.59048545669587,16.06272430298879,50.10812432924159,100.0,0.3281019957291229,-7.340000000000003,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2202455,65.3,77.36,67.7,70.01,72.22,74.33,76.33,78.22,80,53,1.0,PI,Nordeste,37.0,74.49897987112878,76.81205140822468,18.268361875837652,41.00672007503829,100.0,0.3548196656731565,-7.349999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5105176,59.7,73.66,63.07,66.31,69.4,72.33,75.07,77.63,80,147,0.8855421686746988,MT,Centro-Oeste,134.0,72.73771667819084,75.05078821528673,13.515178925235913,48.56152427720958,100.0,0.2589005606482797,-7.349999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3143203,42.2,61.59,48.17,54.24,60.19,65.85,71.09,75.82,80,174,0.9456521739130435,MG,Sudeste,176.0,61.40467806592045,63.71774960301635,13.017010437958257,38.20487795823621,89.23062124779649,0.23327467505790056,-7.350000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3147105,53.5,69.52,57.9,62.16,66.25,70.11,73.7,77.0,80,854,0.9037037037037037,MG,Sudeste,910.0,69.3969137177433,71.7099852548392,10.589742633579371,50.954471087475284,92.46549942220311,0.1835776628696164,-7.359999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,False
1100072,58.2,72.68,61.82,65.31,68.64,71.79,74.74,77.48,80,129,0.8835616438356164,RO,Norte,119.0,71.70221400692719,74.01528554402309,13.947959199535912,46.67778785509857,100.0,0.26627238331030056,-7.3700000000000045,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4217402,63.1,75.91,65.84,68.52,71.08,73.52,75.82,77.98,80,263,0.8296529968454258,SC,Sul,271.0,75.30548507806219,77.61855661515808,12.045348424538984,54.01010752182539,100.0,0.2250169459241626,-7.390000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
4302378,56.3,71.4,60.19,64.01,67.65,71.09,74.31,77.28,80,14,0.875,RS,Sul,16.0,66.06297686367529,68.37604840077118,31.493885481760497,6.649167123291704,100.0,0.44487062725427273,-7.390000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,True
2502904,45.5,64.03,51.07,56.63,62.03,67.14,71.88,76.18,80,34,0.8717948717948718,PB,Nordeste,58.0,62.72699158428953,65.04006312138543,21.581391613174077,22.74131282330945,100.0,0.3483827139490592,-7.399999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3551900,42.1,61.65,48.16,54.23,60.18,65.84,71.09,75.82,80,161,0.8944444444444445,SP,Sudeste,,61.447300444006196,63.7603719811021,13.238321374342238,37.81373887162451,89.70700509057967,0.23579085551871432,-7.420000000000002,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5216007,75.3,84.18,76.04,76.74,77.42,78.08,78.74,79.38,80,32,0.9142857142857143,GO,Centro-Oeste,43.0,78.34547724873165,80.65854878582755,22.108227080832982,37.3272199453618,100.0,0.4296584001139722,-7.440000000000012,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3520707,67.6,78.96,69.58,71.51,73.37,75.15,76.85,78.47,80,38,0.926829268292683,SP,Sudeste,,74.87855595691248,77.19162749400837,20.663750504044437,36.691420720559876,100.0,0.39167492264631687,-7.449999999999989,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3533908,61.2,74.72,64.26,67.26,70.13,72.84,75.4,77.78,80,541,0.9153976311336718,SP,Sudeste,,74.44069746099525,76.75376899809115,10.982963657773903,55.227555785342,98.27998221084029,0.19368171613825674,-7.459999999999994,True,cenario_condicional_sem_validacao_em_ano_futuro,False
2501401,21.7,44.76,28.9,37.3,46.55,56.04,65.11,73.21,80,148,0.9487179487179487,PB,Nordeste,107.0,45.52065842365643,47.83372996075233,13.493869888453792,21.386230967313374,74.28122895419128,0.21750984623008573,-7.460000000000001,True,cenario_condicional_sem_validacao_em_ano_futuro,False
3113404,50.3,67.42,55.16,59.95,64.57,68.93,72.97,76.67,80,855,0.8887733887733887,MG,Sudeste,933.0,67.31921387467352,69.63228541176942,10.58893292381554,48.87835824638054,90.38621257715829,0.18025917593221202,-7.469999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,False
5106000,47.5,65.5,52.79,58.03,63.1,67.89,72.34,76.38,80,67,0.9178082191780822,MT,Centro-Oeste,74.0,64.58581735682534,66.89888889392124,16.86318076866137,33.84766192255648,99.950115865286,0.29946767552793374,-7.469999999999999,True,cenario_condicional_sem_validacao_em_ano_futuro,True
3203163,87.5,87.5,80.0,80.0,80.0,80.0,80.0,80.0,80,69,1.0,ES,Sudeste,71.0,84.04147384342699,86.35454538052288,16.701792502638995,53.619633598089344,100.0,0.35179796117830253,-7.5,True,cenario_condicional_sem_validacao_em_ano_futuro,True
5220058,87.5,87.5,80.0,80.0,80.0,80.0,80.0,80.0,80,24,0.96,GO,Centro-Oeste,24.0,79.34204282996264,81.65511436705853,24.88382477174997,32.88371401682294,100.0,0.47348443963615894,-7.5,True,cenario_condicional_sem_validacao_em_ano_futuro,True
