id_municipio,sigla_uf,nome_regiao,cluster,cluster_nome,n_avaliados,taxa_alfabetizacao_2023,taxa_alfabetizacao_2024,media_portugues_2024,taxa_presenca_2024,log_porte,share_rede_estadual,proporcao_aluno_nivel_0,proporcao_aluno_nivel_1,proporcao_aluno_nivel_2,proporcao_aluno_nivel_3,proporcao_aluno_nivel_4,proporcao_aluno_nivel_5,proporcao_aluno_nivel_6,proporcao_aluno_nivel_7,proporcao_aluno_nivel_8
1600238,AP,Norte,0,alfabetização consolidada,150,0.679068922996521,0.72073525,773.5553,0.9316770186335404,2.1760912590556813,0.07445817,4.37,2.66,5.72,5.64,12.33,10.11,17.08,27.27,14.82
1600709,AP,Norte,0,alfabetização consolidada,284,0.2997140884399414,0.90536326,797.74725,0.9131832797427653,2.4533183400470375,0.054468334,0.67,1.46,2.13,2.5,4.55,12.05,23.52,22.55,30.57
2101350,MA,Nordeste,0,alfabetização consolidada,18,0.8888888359069824,1.0,810.2244,1.0,1.255272505103306,0.0,0.0,0.0,0.0,0.0,0.0,16.67,33.33,22.22,27.78
2106375,MA,Nordeste,0,alfabetização consolidada,122,0.7640974521636963,0.97619784,796.7022,0.9457364341085271,2.0863598306747484,0.0,0.0,0.0,0.0,0.78,5.63,16.02,34.29,24.39,18.89
2111748,MA,Nordeste,0,alfabetização consolidada,101,0.9562641978263855,0.9611424,788.07025,0.9805825242718447,2.0043213737826426,0.0,0.0,0.0,0.0,1.94,3.88,25.43,39.79,19.87,9.08
2200202,PI,Nordeste,0,alfabetização consolidada,187,0.9063044190406799,0.9197861,797.4295,1.0,2.271841606536499,0.0,0.53,0.53,0.0,2.67,5.88,11.76,26.2,30.48,21.93
2200301,PI,Nordeste,0,alfabetização consolidada,84,0.9092329144477844,0.82423323,782.6588,0.9767441860465116,1.9242792860618816,0.0,0.0,2.33,4.65,4.8,9.45,17.44,24.13,23.11,14.1
2200608,PI,Nordeste,0,alfabetização consolidada,97,0.6149501800537109,0.9587629,799.3115,1.0,1.9867717342662448,0.0,1.03,0.0,0.0,1.03,5.15,10.31,31.96,32.99,17.53
2201002,PI,Nordeste,0,alfabetização consolidada,54,0.8379806876182556,0.9814815,813.46783,1.0,1.7323937598229686,0.0,0.0,0.0,0.0,0.0,1.85,11.11,18.52,31.48,37.04
2201150,PI,Nordeste,0,alfabetização consolidada,201,0.486064612865448,0.810387,783.92017,0.9852941176470589,2.303196057420489,0.0,2.69,2.06,7.15,3.43,4.6,13.71,15.34,29.46,21.57
2201176,PI,Nordeste,0,alfabetização consolidada,44,0.6111493110656738,0.9318182,788.3141,1.0,1.6434526764861874,0.0,0.0,0.0,0.0,0.0,13.64,22.73,27.27,20.45,15.91
2201556,PI,Nordeste,0,alfabetização consolidada,38,0.6104576587677002,0.89271045,798.47406,0.9743589743589743,1.5797835966168101,0.0,0.0,0.0,0.0,5.29,5.45,21.15,10.58,26.12,31.41
2201572,PI,Nordeste,0,alfabetização consolidada,26,1.0,1.0,811.7569,1.0,1.414973347970818,0.0,0.0,0.0,0.0,0.0,0.0,7.69,19.23,50.0,23.08
2201903,PI,Nordeste,0,alfabetização consolidada,285,0.9908041954040527,0.9895485,826.8352,0.9930313588850174,2.45484486000851,0.0,0.0,0.0,0.0,0.35,1.39,3.48,5.23,29.21,60.34
2201988,PI,Nordeste,0,alfabetização consolidada,43,0.503333330154419,0.95348835,796.9195,1.0,1.6334684555795864,0.0,0.0,0.0,0.0,2.33,2.33,16.28,30.23,39.53,9.3
2202026,PI,Nordeste,0,alfabetização consolidada,59,0.8486472964286804,0.98332775,805.65295,0.9833333333333333,1.7708520116421442,0.0,0.0,0.0,0.0,0.0,3.33,10.6,27.26,33.57,25.24
2202091,PI,Nordeste,0,alfabetização consolidada,22,1.0,1.0,824.79956,1.0,1.3424226808222062,0.0,0.0,0.0,0.0,0.0,0.0,4.55,18.18,13.64,63.64
2202109,PI,Nordeste,0,alfabetização consolidada,32,0.90625,1.0,821.34717,1.0,1.505149978319906,0.0,0.0,0.0,0.0,0.0,3.12,0.0,15.62,28.12,53.12
2202133,PI,Nordeste,0,alfabetização consolidada,72,0.8555743098258972,0.9579559,805.708,0.972972972972973,1.8573324964312685,0.0,0.0,0.0,0.0,1.44,7.05,9.88,23.9,23.42,34.31
2202729,PI,Nordeste,0,alfabetização consolidada,82,0.8026527166366577,0.87682927,792.59955,1.0,1.9138138523837167,0.0,0.0,0.0,1.22,4.94,7.38,14.7,25.73,24.51,21.52
2202737,PI,Nordeste,0,alfabetização consolidada,73,0.780764639377594,0.9448095,807.7523,0.9605263157894737,1.863322860120456,0.0,0.0,0.0,1.38,1.38,2.76,12.3,21.7,22.88,37.6
2203230,PI,Nordeste,0,alfabetização consolidada,39,0.9314336776733398,0.9251497,802.2692,0.975,1.591064607026499,0.0,0.0,0.0,5.0,0.0,2.5,10.14,27.92,20.69,33.75
2203420,PI,Nordeste,0,alfabetização consolidada,45,0.9143542051315308,0.82222223,793.8369,1.0,1.6532125137753437,0.0,2.22,2.22,4.44,2.22,11.11,6.67,11.11,28.89,31.11
2203453,PI,Nordeste,0,alfabetização consolidada,55,0.9736842513084412,0.8727273,786.91095,1.0,1.7403626894942439,0.0,1.82,0.0,1.82,5.45,5.45,12.73,36.36,21.82,14.55
2203701,PI,Nordeste,0,alfabetização consolidada,415,0.5701276063919067,0.7314444,782.4406,0.9834123222748815,2.6180480967120925,0.0,0.0,0.96,3.82,10.62,15.34,13.34,10.94,20.26,24.73
2204154,PI,Nordeste,0,alfabetização consolidada,21,0.59375,0.95238096,811.6919,1.0,1.3222192947339193,0.0,0.0,0.0,0.0,0.0,4.76,4.76,23.81,23.81,42.86
2204303,PI,Nordeste,0,alfabetização consolidada,88,0.9826086759567261,0.96630436,815.91815,0.9565217391304348,1.9444826721501687,0.0,0.0,0.0,0.0,0.0,5.65,5.49,12.5,34.46,41.9
2204808,PI,Nordeste,0,alfabetização consolidada,72,0.8544796109199524,0.95824784,818.9904,0.9863013698630136,1.8573324964312685,0.0,1.37,0.0,0.0,0.0,4.17,2.74,11.09,23.74,56.88
2205151,PI,Nordeste,0,alfabetização consolidada,51,0.8846664428710938,0.84313726,786.9667,1.0,1.7075701760979363,0.0,0.0,0.0,0.0,5.88,13.73,19.61,23.53,21.57,15.69
2205250,PI,Nordeste,0,alfabetização consolidada,34,0.5842463374137878,0.77,778.9845,0.9714285714285714,1.5314789170422551,0.0,0.0,2.86,5.71,8.57,5.86,20.43,17.71,20.86,18.0
2205276,PI,Nordeste,0,alfabetização consolidada,41,0.7383409738540649,0.95238096,791.89966,0.9761904761904762,1.6127838567197355,0.0,0.0,0.0,0.0,2.38,5.0,22.38,31.67,19.52,19.05
2205359,PI,Nordeste,0,alfabetização consolidada,31,0.509925901889801,0.9713959,786.0907,0.8857142857142857,1.4913616938342726,0.0,0.0,0.0,2.86,0.0,7.62,21.9,24.76,40.0,2.86
2205409,PI,Nordeste,0,alfabetização consolidada,187,0.5554416179656982,0.81276125,786.13666,0.9894179894179894,2.271841606536499,0.0,0.0,1.06,1.06,7.5,12.33,15.03,21.92,21.36,19.74
2205524,PI,Nordeste,0,alfabetização consolidada,14,0.4324972629547119,1.0,793.31,0.9333333333333333,1.146128035678238,0.0,0.0,0.0,0.0,0.0,7.14,0.0,50.0,42.86,0.0
2205532,PI,Nordeste,0,alfabetização consolidada,61,0.9641016125679016,0.9836066,810.5767,1.0,1.7853298350107671,0.0,0.0,0.0,0.0,0.0,1.64,11.48,21.31,29.51,36.07
2205540,PI,Nordeste,0,alfabetização consolidada,34,0.8193842768669128,0.87796515,795.50543,0.9714285714285714,1.5314789170422551,0.0,0.0,3.12,0.0,0.0,12.21,11.69,11.95,34.81,26.23
2205607,PI,Nordeste,0,alfabetização consolidada,58,0.978983998298645,1.0,821.6026,1.0,1.7634279935629373,0.0,0.0,0.0,0.0,0.0,0.0,5.17,8.62,37.93,48.28
2205953,PI,Nordeste,0,alfabetização consolidada,139,0.9886731505393982,0.896402,793.2049,0.9586206896551724,2.143014800254095,0.0,0.0,0.78,1.55,2.96,7.12,12.43,30.25,25.76,19.15
2206506,PI,Nordeste,0,alfabetização consolidada,87,1.0,0.9770115,835.4853,1.0,1.9395192526186185,0.0,0.0,0.0,0.0,1.15,1.15,0.0,4.6,12.64,80.46
2206753,PI,Nordeste,0,alfabetização consolidada,21,0.21739129722118378,0.95238096,800.10425,1.0,1.3222192947339193,0.0,0.0,0.0,0.0,0.0,4.76,9.52,42.86,23.81,19.05
2206902,PI,Nordeste,0,alfabetização consolidada,56,0.6899707317352295,0.8955095,803.95233,0.9655172413793104,1.7481880270062005,0.0,0.0,0.0,1.81,5.17,3.45,6.99,21.42,26.86,34.3
2207108,PI,Nordeste,0,alfabetização consolidada,21,0.625,0.85714287,780.7543,1.0,1.3222192947339193,0.0,9.52,0.0,0.0,0.0,4.76,19.05,23.81,28.57,14.29
2207207,PI,Nordeste,0,alfabetização consolidada,86,0.8643233180046082,1.0,836.2758,1.0,1.9344984512435677,0.0,0.0,0.0,0.0,0.0,0.0,1.16,5.81,11.63,81.4
2207850,PI,Nordeste,0,alfabetização consolidada,40,0.6631579399108887,0.9,787.69775,1.0,1.6020599913279623,0.0,0.0,0.0,2.5,2.5,5.0,17.5,35.0,32.5,5.0
2208700,PI,Nordeste,0,alfabetização consolidada,77,0.9900000095367432,0.8051948,778.1861,1.0,1.8864907251724818,0.0,0.0,1.3,3.9,7.79,9.09,20.78,22.08,22.08,12.99
2208858,PI,Nordeste,0,alfabetização consolidada,66,0.9841270446777344,0.92424244,813.4962,1.0,1.8195439355418688,0.0,0.0,0.0,0.0,0.0,9.09,7.58,12.12,25.76,45.45
2208908,PI,Nordeste,0,alfabetização consolidada,93,0.8877621293067932,0.8524141,788.8871,0.9789473684210527,1.968482948553935,0.0,0.0,0.0,0.0,5.26,11.58,11.78,29.3,23.97,18.1
2209104,PI,Nordeste,0,alfabetização consolidada,54,0.9561018943786621,0.9814815,820.7255,1.0,1.7323937598229686,0.0,0.0,0.0,0.0,0.0,1.85,3.7,20.37,27.78,46.3
2209500,PI,Nordeste,0,alfabetização consolidada,41,0.7341896891593933,0.85365856,785.80536,1.0,1.6127838567197355,0.0,0.0,2.44,0.0,7.32,7.32,17.07,24.39,21.95,19.51
2209856,PI,Nordeste,0,alfabetização consolidada,27,0.8202763795852661,0.96338516,809.5489,0.9310344827586207,1.4313637641589874,0.0,0.0,0.0,0.0,3.66,0.0,7.43,22.18,33.46,33.27
2209955,PI,Nordeste,0,alfabetização consolidada,23,0.5367085337638855,0.8695652,800.70654,1.0,1.3617278360175928,0.0,0.0,0.0,0.0,4.35,8.7,8.7,26.09,26.09,26.09
2210052,PI,Nordeste,0,alfabetização consolidada,68,1.0,0.9264706,803.4493,1.0,1.8325089127062364,0.0,0.0,0.0,1.47,1.47,5.88,16.18,11.76,30.88,32.35
2210201,PI,Nordeste,0,alfabetização consolidada,34,0.9384900331497192,0.9705882,807.20294,1.0,1.5314789170422551,0.0,0.0,0.0,0.0,2.94,0.0,14.71,23.53,29.41,29.41
2210300,PI,Nordeste,0,alfabetização consolidada,58,0.9481355547904968,0.87931037,789.6523,1.0,1.7634279935629373,0.0,0.0,3.45,3.45,5.17,1.72,8.62,25.86,43.1,8.62
2210631,PI,Nordeste,0,alfabetização consolidada,52,0.9350668787956238,0.76830626,780.48944,0.9629629629629629,1.7160033436347992,0.0,1.94,1.95,5.86,3.81,11.51,11.52,26.62,17.42,19.36
2211605,PI,Nordeste,0,alfabetização consolidada,20,1.0,1.0,807.0495,1.0,1.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,20.0,35.0
2300101,CE,Nordeste,0,alfabetização consolidada,95,0.8830332159996033,0.91486263,790.944,0.9895833333333334,1.9777236052888478,0.0,2.2,1.1,1.04,3.12,5.27,14.81,28.3,25.29,18.87
2300150,CE,Nordeste,0,alfabetização consolidada,168,0.7814305424690247,0.812123,786.3541,0.9655172413793104,2.225309281725863,0.0,0.0,0.0,2.3,6.5,12.91,9.86,27.01,23.55,17.89
2300200,CE,Nordeste,0,alfabetização consolidada,835,0.9581405520439148,0.9771562,824.07007,0.9553775743707094,2.921686475483602,0.0,0.11,0.36,0.38,0.24,1.81,5.26,17.23,24.41,50.2
2300507,CE,Nordeste,0,alfabetização consolidada,105,0.9780715107917786,0.9904762,851.6154,1.0,2.0211892990699383,0.0,0.95,0.0,0.0,0.0,0.95,0.0,4.76,11.43,81.9
2300606,CE,Nordeste,0,alfabetização consolidada,113,1.0,0.88518256,822.1851,0.9912280701754386,2.0530784434834195,0.0,1.79,1.75,2.63,3.51,1.79,1.75,9.73,14.07,62.97
2300705,CE,Nordeste,0,alfabetização consolidada,187,0.9961311221122742,0.9415347,818.67816,0.9894179894179894,2.271841606536499,0.0,1.08,0.0,1.06,1.59,2.12,3.72,12.95,30.03,47.46
2300754,CE,Nordeste,0,alfabetização consolidada,669,0.8299688696861267,0.8228619,784.8262,0.9681620839363242,2.8254261177678233,0.0,0.48,2.18,3.06,6.34,8.2,13.94,22.6,25.99,17.21
2300804,CE,Nordeste,0,alfabetização consolidada,91,0.9730769395828247,0.94505495,806.45636,1.0,1.9590413923210936,0.0,1.1,0.0,0.0,1.1,3.3,6.59,30.77,26.37,30.77
2301000,CE,Nordeste,0,alfabetização consolidada,1053,0.8789014220237732,0.8399333,791.0232,0.9759036144578314,3.0224283711854865,0.0,0.57,1.83,3.36,4.46,7.76,11.41,20.67,26.91,23.03
2301109,CE,Nordeste,0,alfabetização consolidada,848,0.891158938407898,0.9115765,810.3678,0.9883449883449883,2.9283958522567137,0.0,0.36,1.05,1.53,2.24,4.84,7.62,16.38,25.26,40.72
2301208,CE,Nordeste,0,alfabetização consolidada,317,0.8725394606590271,0.9086585,794.0332,0.9548192771084337,2.5010592622177517,0.0,0.97,0.63,1.86,1.85,7.0,14.3,22.29,29.97,21.13
2301257,CE,Nordeste,0,alfabetização consolidada,154,0.9891790151596069,0.99336153,844.7449,0.9746835443037974,2.187520720836463,0.0,0.66,0.0,0.0,0.0,0.0,0.0,5.12,19.34,74.88
2301406,CE,Nordeste,0,alfabetização consolidada,176,0.826926589012146,0.8042256,789.4374,0.9887640449438202,2.24551266781415,0.0,0.0,0.0,2.81,5.78,13.8,8.59,18.3,32.1,18.62
2301604,CE,Nordeste,0,alfabetização consolidada,260,0.9072615504264832,0.9808392,843.0209,0.9961685823754789,2.4149733479708178,0.0,0.0,0.0,0.0,0.77,1.92,1.92,7.66,18.39,69.35
2301802,CE,Nordeste,0,alfabetização consolidada,36,0.9762616753578186,0.9166667,810.73083,1.0,1.5563025007672873,0.0,0.0,0.0,0.0,0.0,8.33,8.33,13.89,27.78,41.67
2301851,CE,Nordeste,0,alfabetização consolidada,239,0.8028208017349243,0.76244,778.1754,0.987603305785124,2.3783979009481375,0.0,1.65,4.56,3.75,9.98,5.92,13.05,18.41,24.68,17.99
2301901,CE,Nordeste,0,alfabetização consolidada,705,0.8538270592689514,0.879181,796.90326,0.9943582510578279,2.848189116991399,0.0,2.4,0.85,2.13,2.56,5.69,8.95,20.42,29.2,27.8
2301950,CE,Nordeste,0,alfabetização consolidada,305,0.8875739574432373,0.91148007,804.78265,0.9967320261437909,2.484299839346786,0.0,0.99,1.63,1.31,2.61,3.61,8.82,19.31,27.48,34.23
2302057,CE,Nordeste,0,alfabetização consolidada,254,0.9636130928993225,0.9570227,818.79663,0.9883268482490273,2.404833716619938,0.0,1.18,0.78,0.78,0.39,1.17,4.7,15.3,27.15,48.55
2302107,CE,Nordeste,0,alfabetização consolidada,324,0.778584361076355,0.86773974,789.66406,0.9908256880733946,2.510545010206612,0.0,1.53,1.22,2.14,3.71,9.23,14.22,23.43,22.22,22.3
2302206,CE,Nordeste,0,alfabetização consolidada,676,0.7811294198036194,0.8159981,783.86255,0.9782923299565847,2.829946695941636,0.0,1.45,1.66,5.01,5.95,6.88,14.3,23.79,22.16,18.81
2302305,CE,Nordeste,0,alfabetização consolidada,275,0.9585191011428833,0.97834873,829.70935,0.9927797833935018,2.439332693830263,0.0,0.0,0.0,0.0,0.72,1.44,3.28,12.71,26.88,54.97
2302404,CE,Nordeste,0,alfabetização consolidada,396,0.8004188537597656,0.90356904,805.0166,0.9753694581280788,2.597695185925512,0.0,0.49,0.74,3.02,2.29,4.61,7.77,17.64,28.67,34.77
2302503,CE,Nordeste,0,alfabetização consolidada,532,0.9304931163787842,0.95399475,810.027,0.9779411764705882,2.7259116322950483,0.0,0.0,0.38,0.56,0.93,3.47,8.07,20.64,32.4,33.54
2302602,CE,Nordeste,0,alfabetização consolidada,745,0.9450094103813171,0.9408471,820.78143,0.9906914893617021,2.8721562727482928,0.0,0.4,0.27,1.36,1.62,3.21,5.11,13.51,24.75,49.77
2302701,CE,Nordeste,0,alfabetização consolidada,204,0.8417840600013733,0.82787085,788.0186,0.9902912621359223,2.3096301674258988,0.0,1.02,2.96,1.55,3.4,10.71,10.88,24.06,24.96,20.46
2302800,CE,Nordeste,0,alfabetização consolidada,815,0.9686806201934814,0.9494703,815.2178,0.986682808716707,2.9111576087399764,0.017000666,0.13,0.24,1.0,1.59,3.2,4.83,18.07,27.7,43.24
2302909,CE,Nordeste,0,alfabetização consolidada,174,0.7763715982437134,0.873461,789.16797,0.9613259668508287,2.2405492482826,0.0,1.1,1.66,0.55,4.09,8.37,14.67,27.0,21.06,21.49
2303006,CE,Nordeste,0,alfabetização consolidada,157,0.9673048853874207,0.9872612,839.6886,1.0,2.1958996524092336,0.0,0.0,0.0,0.0,0.64,2.55,0.64,7.64,20.38,68.15
2303105,CE,Nordeste,0,alfabetização consolidada,162,0.9956896305084229,0.9876543,844.2314,1.0,2.2095150145426308,0.0,0.0,0.0,0.62,0.0,1.85,1.85,6.17,16.67,72.84
2303204,CE,Nordeste,0,alfabetização consolidada,338,0.9004713296890259,0.82606673,789.3336,0.9825581395348837,2.5289167002776547,0.0,1.16,0.87,4.78,3.8,7.65,11.35,21.92,26.37,22.09
2303303,CE,Nordeste,0,alfabetização consolidada,168,0.9710618853569031,0.95260084,807.72125,0.9824561403508771,2.225309281725863,0.0,0.58,0.0,0.0,1.17,4.23,8.38,23.16,31.56,30.91
2303402,CE,Nordeste,0,alfabetização consolidada,226,0.8702611923217773,0.83774775,796.0526,0.9912280701754386,2.3541084391474008,0.0,0.45,1.33,4.99,3.62,7.14,9.35,19.88,24.71,28.53
2303501,CE,Nordeste,0,alfabetização consolidada,957,0.8756234645843506,0.8260157,787.48254,0.9795291709314228,2.9809119377768436,0.0,1.26,2.22,4.73,5.01,6.5,11.7,22.09,24.83,21.66
2303600,CE,Nordeste,0,alfabetização consolidada,64,0.7923712730407715,0.8125,788.16486,1.0,1.806179973983887,0.0,0.0,1.56,4.69,9.38,4.69,10.94,18.75,25.0,25.0
2303659,CE,Nordeste,0,alfabetização consolidada,64,1.0,1.0,837.65924,1.0,1.806179973983887,0.0,0.0,0.0,0.0,0.0,1.56,0.0,3.12,34.38,60.94
2303808,CE,Nordeste,0,alfabetização consolidada,162,0.9663461446762085,0.9876543,822.97125,1.0,2.2095150145426308,0.0,0.0,0.0,0.0,0.0,1.85,4.32,14.2,35.19,44.44
2303907,CE,Nordeste,0,alfabetização consolidada,153,0.7530016899108887,0.9150327,802.33844,1.0,2.184691430817599,0.0,0.0,0.0,1.31,2.61,5.88,10.46,26.14,28.1,25.49
2303931,CE,Nordeste,0,alfabetização consolidada,152,0.9780908823013306,0.9542454,823.83,0.9934640522875817,2.1818435879447726,0.0,0.0,0.0,0.0,0.65,4.58,2.61,11.76,23.24,57.15
2303956,CE,Nordeste,0,alfabetização consolidada,244,0.983251690864563,0.9715343,817.3539,0.991869918699187,2.387389826338729,0.0,0.0,0.0,0.41,0.0,3.29,4.11,18.5,31.88,41.82
2304004,CE,Nordeste,0,alfabetização consolidada,277,1.0,1.0,868.00824,1.0,2.4424797690644486,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.53,7.94,89.17
2304103,CE,Nordeste,0,alfabetização consolidada,674,0.9708077907562256,0.9720411,823.8521,0.9853801169590644,2.82865989653532,0.016085165,0.0,0.0,0.0,1.04,2.35,5.02,15.16,26.95,49.48
2304202,CE,Nordeste,0,alfabetização consolidada,1210,0.9354993104934692,0.9537114,822.9681,0.9950657894736842,3.0827853703164503,0.0,0.41,0.0,0.58,1.49,2.72,4.21,15.04,25.95,49.6
2304236,CE,Nordeste,0,alfabetização consolidada,233,0.9850187301635742,0.99141634,849.739,1.0,2.367355921026019,0.0,0.0,0.0,0.0,0.43,0.43,2.15,6.01,13.3,77.68
2304251,CE,Nordeste,0,alfabetização consolidada,477,0.9952843189239502,0.98934156,829.2087,0.9814814814814815,2.678518379040114,0.0,0.0,0.0,0.22,0.41,0.64,2.34,14.35,28.31,53.73
2304269,CE,Nordeste,0,alfabetização consolidada,85,0.9864864945411682,0.9882353,817.13446,1.0,1.9294189257142926,0.0,0.0,0.0,0.0,0.0,2.35,2.35,23.53,34.12,37.65
2304277,CE,Nordeste,0,alfabetização consolidada,59,0.9858015179634094,0.94999164,811.8853,0.9833333333333333,1.7708520116421442,0.0,0.0,1.67,0.0,0.0,3.33,10.45,13.33,33.94,37.27
2304285,CE,Nordeste,0,alfabetização consolidada,949,0.9263904094696045,0.9391349,811.7861,0.9753340184994861,2.977266212427293,0.0,0.22,0.31,0.94,1.68,3.99,9.08,15.34,30.21,38.23
2304301,CE,Nordeste,0,alfabetização consolidada,175,0.9801487922668457,0.96,827.21643,1.0,2.2430380486862944,0.0,0.57,0.57,0.0,0.57,2.29,1.71,16.0,20.57,57.71
2304350,CE,Nordeste,0,alfabetização consolidada,229,1.0,1.0,862.1577,0.9956521739130435,2.359835482339888,0.0,0.0,0.0,0.0,0.0,0.0,1.3,5.68,11.34,81.68
2304459,CE,Nordeste,0,alfabetização consolidada,225,0.9752280116081238,0.9328212,818.62427,0.9,2.3521825181113627,0.0,0.8,0.83,0.85,1.7,2.54,7.1,12.02,24.4,49.76
2304509,CE,Nordeste,0,alfabetização consolidada,221,0.9966565370559692,0.981765,825.6888,0.9954954954954955,2.3443922736851106,0.0,0.45,0.0,0.0,0.45,1.39,4.52,18.61,21.62,52.95
2304608,CE,Nordeste,0,alfabetização consolidada,85,0.9419630765914917,0.9764706,832.0532,1.0,1.9294189257142926,0.0,0.0,0.0,0.0,1.18,1.18,0.0,11.76,27.06,58.82
2304657,CE,Nordeste,0,alfabetização consolidada,157,0.9841058850288391,1.0,847.88763,0.9345238095238095,2.1958996524092336,0.0,0.0,0.0,0.0,0.0,0.6,1.79,2.42,16.79,78.41
2304707,CE,Nordeste,0,alfabetização consolidada,675,0.932644248008728,0.9778093,839.3098,0.9985207100591716,2.829303772831025,0.0,0.15,0.15,0.15,0.59,1.48,0.74,7.7,22.67,66.37
2304806,CE,Nordeste,0,alfabetização consolidada,59,0.9487179517745972,0.91597337,811.7648,0.9833333333333333,1.7708520116421442,0.0,0.0,0.0,0.0,5.08,3.33,8.41,11.89,22.2,49.09
2304905,CE,Nordeste,0,alfabetização consolidada,125,0.8311147093772888,0.96945167,822.20166,0.9541984732824428,2.0969100130080562,0.0,0.0,0.0,1.53,0.76,1.53,7.63,11.17,27.76,49.62
2304954,CE,Nordeste,0,alfabetização consolidada,243,0.7273743152618408,0.7983423,781.6761,0.9918367346938776,2.385606273598312,0.0,0.82,0.0,4.12,7.83,10.69,15.23,23.03,24.7,13.58
2305001,CE,Nordeste,0,alfabetização consolidada,620,0.9855268597602844,0.9564516,824.0086,1.0,2.792391689498254,0.0,0.0,0.16,0.0,0.81,4.03,4.52,10.97,26.45,53.06
2305100,CE,Nordeste,0,alfabetização consolidada,73,0.5560896992683411,0.9585415,825.82965,0.9864864864864865,1.863322860120456,0.0,1.35,1.44,0.0,0.0,1.35,2.79,10.99,30.09,51.98
2305209,CE,Nordeste,0,alfabetização consolidada,179,0.9901672005653381,0.9611111,832.08264,0.9944444444444445,2.2528530309798933,0.0,0.56,0.56,0.0,0.56,2.22,2.78,11.11,22.28,59.94
2305233,CE,Nordeste,0,alfabetização consolidada,914,0.933591902256012,0.9619509,826.45264,0.9501039501039501,2.960946195733831,0.0,0.54,0.23,0.22,0.65,3.0,2.65,13.07,26.53,53.09
2305308,CE,Nordeste,0,alfabetização consolidada,313,0.9497441649436951,0.97380203,817.33875,0.9936507936507937,2.4955443375464483,0.0,0.0,0.0,0.0,0.99,3.22,6.43,19.17,25.55,44.64
2305332,CE,Nordeste,0,alfabetização consolidada,89,0.9612557888031006,0.9666852,825.25616,0.9888888888888889,1.9493900066449128,0.0,0.0,0.0,0.0,2.22,2.22,2.33,13.44,27.2,52.59
2305357,CE,Nordeste,0,alfabetização consolidada,292,0.8216056823730469,0.76330847,776.9926,0.9831649831649831,2.4653828514484184,0.0,0.69,3.08,9.24,7.23,5.84,15.72,15.85,23.65,18.69
2305605,CE,Nordeste,0,alfabetização consolidada,143,0.9880239367485046,0.9861964,840.44836,0.9862068965517241,2.155336037465062,0.0,0.0,0.0,0.0,0.0,1.38,1.48,5.67,23.91,67.56
2305654,CE,Nordeste,0,alfabetização consolidada,124,0.9747136831283569,0.9916666,849.5626,0.9841269841269841,2.093421685162235,0.0,0.0,0.0,0.0,0.0,0.84,1.63,4.05,19.41,74.07
2305704,CE,Nordeste,0,alfabetização consolidada,126,0.8785302042961121,0.8888889,797.56366,1.0,2.100370545117563,0.0,0.79,0.79,2.38,2.38,6.35,9.52,23.02,27.78,26.98
2305803,CE,Nordeste,0,alfabetização consolidada,441,0.9420928955078125,0.8665598,793.26447,0.9954853273137697,2.6444385894678386,0.0,0.68,0.9,1.81,4.51,7.48,11.32,23.82,26.1,23.37
2305902,CE,Nordeste,0,alfabetização consolidada,433,0.9790123105049133,0.99538106,826.7072,1.0,2.6364878963533656,0.0,0.0,0.0,0.0,0.0,0.92,2.54,16.63,29.1,50.81
2306009,CE,Nordeste,0,alfabetização consolidada,177,0.9861231446266174,0.8418079,807.7598,1.0,2.247973266361807,0.0,2.26,1.69,2.26,5.65,5.08,3.95,13.56,19.77,45.76
2306108,CE,Nordeste,0,alfabetização consolidada,340,0.9653458595275879,0.9676471,817.4686,1.0,2.531478917042255,0.0,0.3,0.29,0.29,0.29,2.94,5.88,16.76,29.41,43.82
2306207,CE,Nordeste,0,alfabetização consolidada,92,0.9131646752357483,0.9673913,809.6981,1.0,1.9637878273455553,0.0,1.09,0.0,0.0,1.09,1.09,8.7,20.65,34.78,32.61
2306256,CE,Nordeste,0,alfabetização consolidada,771,0.8582011461257935,0.85105246,788.7199,0.9809160305343512,2.8870543780509568,0.0,0.77,0.76,3.1,5.38,7.98,14.07,23.07,24.06,20.81
2306306,CE,Nordeste,0,alfabetização consolidada,491,0.9068172574043274,0.8972394,798.152,0.9722772277227723,2.6910814921229687,0.0,0.8,0.82,2.18,3.0,5.91,10.46,24.43,25.27,27.13
2306405,CE,Nordeste,0,alfabetização consolidada,1461,0.8481367826461792,0.88574976,796.714,0.9499349804941483,3.1646502159342966,0.006499246,0.49,0.71,2.12,4.51,5.31,11.8,22.68,26.99,25.39
2306504,CE,Nordeste,0,alfabetização consolidada,174,0.9613547325134277,0.92571557,803.0013,0.9886363636363636,2.2405492482826,0.0,0.0,0.0,1.18,1.7,6.25,7.39,24.65,33.17,25.66
2306553,CE,Nordeste,0,alfabetização consolidada,456,0.9256083369255066,0.9248326,807.24634,0.946058091286307,2.658964842664435,0.0,0.65,1.57,1.33,1.56,4.39,9.31,18.67,27.17,35.35
2306603,CE,Nordeste,0,alfabetização consolidada,222,0.9961538314819336,0.99062735,840.1864,0.9955156950672646,2.346352974450639,0.0,0.0,0.0,0.0,0.45,0.49,0.9,8.11,21.61,68.45
